X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
32.880524,9.745490,-50.475736,0.532559,0.526058,-0.663057,50.00,False
33.249507,8.202855,-53.501233,0.606356,0.267180,-0.748964,50.00,False
33.033050,8.115088,-56.291420,0.563064,0.249627,-0.787810,50.00,False
32.926707,7.847438,-59.034900,0.541796,0.196097,-0.817315,50.00,False
33.044044,7.537642,-61.613942,0.565263,0.134137,-0.813932,50.00,False
33.047299,6.973538,-64.201169,0.565914,0.141760,-0.812185,50.00,False
33.176736,7.121301,-66.674545,0.591801,0.171313,-0.787669,50.00,False
33.464666,7.265547,-69.000368,0.649387,0.200162,-0.733642,50.00,False
33.691759,7.149404,-71.372187,0.694806,0.206831,-0.688815,50.00,False
33.824704,7.268088,-73.789143,0.721395,0.230567,-0.653014,50.00,False
33.896699,6.171452,-76.285179,0.735794,0.240582,-0.633030,50.00,False
33.662286,6.054917,-79.173559,0.688911,0.217275,-0.691515,50.00,False
33.563348,6.006298,-81.879840,0.669124,0.207552,-0.713579,50.00,False
33.440374,5.873144,-84.604131,0.644529,0.195186,-0.739246,50.00,False
33.237880,5.786550,-87.388156,0.604030,0.177867,-0.776859,50.00,False
33.237880,5.786550,-89.984113,0.604030,0.177867,-0.776859,50.00,False
37.272474,5.721970,-89.971289,0.610949,0.164951,-0.774295,200.00,True
37.272474,5.721970,-89.971289,0.610949,0.164951,-0.774295,50.00,False
37.403804,5.760415,-87.259361,0.637215,0.172640,-0.751101,50.00,False
37.716652,5.948700,-84.321390,0.699785,0.210297,-0.682698,50.00,False
37.716652,6.020027,-81.725433,0.699785,0.210297,-0.682698,50.00,False
37.893339,7.039314,-78.907031,0.735122,0.228658,-0.638209,50.00,False
37.746996,7.031340,-76.474924,0.705854,0.227064,-0.670979,50.00,False
37.594704,7.214526,-74.086926,0.675395,0.189958,-0.712571,50.00,False
37.307316,7.271405,-71.728254,0.617917,0.201333,-0.760028,50.00,False
37.052300,6.995868,-69.385630,0.566914,0.146226,-0.810695,50.00,False
37.096589,6.892123,-66.775821,0.575772,0.125477,-0.807925,50.00,False
37.064441,6.770182,-64.219549,0.569343,0.101089,-0.815862,50.00,False
37.130886,6.613899,-61.592937,0.582632,0.069832,-0.809731,50.00,False
37.008259,6.817087,-59.076329,0.558106,0.083073,-0.825601,50.00,False
36.989445,7.168528,-56.442551,0.554343,0.153362,-0.818037,50.00,False
36.936547,7.717921,-53.744380,0.543764,0.261084,-0.797594,50.00,False
36.925978,8.704417,-50.777870,0.541650,0.428004,-0.723483,50.00,False
36.833871,9.796400,-48.031702,0.523229,0.495350,-0.693441,50.00,False
36.134390,10.758676,-45.471711,0.383332,0.601804,-0.700634,50.00,False
35.389126,11.425499,-43.193067,0.234280,0.601056,-0.764097,50.00,False
35.275888,11.481331,-40.585808,0.211632,0.612223,-0.761837,50.00,False
35.173970,13.765455,-37.805935,0.191248,0.661605,-0.725054,50.00,False
35.259091,15.024792,-34.424121,0.208272,0.796324,-0.567882,50.00,False
35.379939,15.564882,-30.778555,0.232442,0.904342,-0.357961,50.00,False
35.116690,17.719133,-27.469127,0.179792,0.959862,-0.215267,50.00,False
35.026206,18.749592,-24.390550,0.161696,0.979671,-0.118743,50.00,False
34.704134,19.279455,-21.536102,0.097281,0.992996,-0.067045,50.00,False
34.618379,19.841502,-18.940339,0.080130,0.994524,-0.067084,50.00,False
34.574727,20.000665,-16.463933,0.071400,0.993289,-0.090994,50.00,False
34.540784,20.403675,-14.013554,0.064611,0.990656,-0.120109,50.00,False
34.557509,20.762333,-11.468430,0.067956,0.989146,-0.130276,50.00,False
34.556953,21.267023,-8.912153,0.067845,0.988076,-0.138212,50.00,False
34.579091,21.334090,-6.338294,0.072273,0.987134,-0.142632,50.00,False
34.638992,21.362437,-3.454717,0.084253,0.992803,-0.085108,50.00,False
34.575994,21.385522,-0.455073,0.071653,0.997420,-0.004371,50.00,False
34.553070,21.383096,2.364143,0.067068,0.996935,0.040281,50.00,False
34.530884,21.381155,5.031275,0.062631,0.996547,0.054516,50.00,False
34.482918,21.388527,7.523526,0.053038,0.998021,0.033774,50.00,False
34.496698,21.318054,10.039977,0.055794,0.998282,0.017873,50.00,False
34.492328,21.099007,12.536899,0.054920,0.998489,-0.001934,50.00,False
34.493072,21.192917,15.109903,0.055069,0.998461,-0.006525,50.00,False
34.598379,21.185936,17.778972,0.076130,0.997065,0.008098,50.00,False
34.614982,21.043175,21.021494,0.079451,0.987323,0.137411,50.00,False
34.675391,20.929189,23.940482,0.091533,0.975095,0.202017,50.00,False
34.625634,20.303451,26.878762,0.081581,0.959262,0.270481,50.00,False
34.711305,18.791786,29.979740,0.098715,0.923176,0.371486,50.00,False
34.700616,17.350443,32.936213,0.096578,0.891012,0.443589,50.00,False
34.675652,15.557839,35.924261,0.091585,0.848010,0.522007,50.00,False
34.755780,15.111019,38.545347,0.107610,0.843005,0.527032,50.00,False
34.942718,13.628446,41.360814,0.144998,0.808090,0.570934,50.00,False
35.006883,13.150186,44.282309,0.157831,0.755341,0.636042,50.00,False
35.244801,10.915745,47.800495,0.205415,0.533484,0.820487,50.00,False
35.237978,10.809729,50.465142,0.204050,0.512281,0.834225,50.00,False
35.380367,10.615124,53.138094,0.232528,0.473360,0.849624,50.00,False
35.380367,10.365657,55.734052,0.232528,0.473360,0.849624,50.00,False
35.380367,10.365657,58.330009,0.232528,0.473360,0.849624,50.00,False
35.384130,9.775325,60.985386,0.233280,0.450981,0.861508,50.00,False
35.379672,9.788842,63.575448,0.232389,0.453684,0.860329,50.00,False
35.479813,9.181216,66.142298,0.252417,0.453985,0.854508,50.00,False
35.407130,7.761091,69.158954,0.237880,0.249708,0.938647,50.00,False
35.403077,7.743702,71.760527,0.237070,0.246230,0.939770,50.00,False
39.606072,8.941162,71.415079,0.277669,0.405974,0.870681,200.00,True
39.606072,8.941162,71.415079,0.277669,0.405974,0.870681,50.00,False
39.606072,8.941162,68.819122,0.277669,0.405974,0.870681,50.00,False
39.606072,9.427224,66.223164,0.277669,0.405974,0.870681,50.00,False
39.626071,9.336224,63.662122,0.281669,0.387774,0.877664,50.00,False
39.558249,9.510554,61.006516,0.268104,0.422640,0.865734,50.00,False
39.514645,9.615859,58.426352,0.259383,0.421599,0.868893,50.00,False
39.514645,9.615859,55.830395,0.259383,0.421599,0.868893,50.00,False
39.446127,9.860425,53.185035,0.245680,0.449154,0.859012,50.00,False
39.415324,9.872931,50.591219,0.239519,0.451655,0.859441,50.00,False
39.400380,10.224729,47.795478,0.236530,0.522015,0.819484,50.00,False
38.941303,13.306720,44.365154,0.144715,0.743745,0.652611,50.00,False
38.721875,13.603797,41.441985,0.100829,0.803160,0.587168,50.00,False
38.708236,13.635758,38.804148,0.098101,0.809553,0.578792,50.00,False
38.711507,15.517986,35.981534,0.098756,0.840040,0.533461,50.00,False
38.706572,16.279373,33.107458,0.097769,0.872991,0.477838,50.00,False
38.689525,18.595302,30.051560,0.094359,0.917724,0.385849,50.00,False
38.531603,19.429078,27.064655,0.062775,0.949423,0.307660,50.00,False
38.380455,20.411554,23.889685,0.032545,0.980883,0.191857,50.00,False
38.367927,20.724610,21.040190,0.030040,0.989532,0.141150,50.00,False
38.479785,21.038998,18.018211,0.052411,0.997057,0.055946,50.00,False
38.467302,20.854013,15.127824,0.049915,0.998749,-0.002940,50.00,False
38.435076,20.813686,12.585985,0.043470,0.999024,0.007883,50.00,False
38.406071,20.880681,10.040819,0.037669,0.999127,0.018042,50.00,False
38.418314,20.878284,7.519920,0.040117,0.998648,0.033053,50.00,False
38.420815,21.316898,4.995552,0.040617,0.998051,0.047371,50.00,False
38.424832,21.389976,2.366430,0.041421,0.998311,0.040738,50.00,False
38.441008,21.318836,-0.600995,0.044656,0.998439,-0.033555,50.00,False
38.485185,21.293467,-3.538215,0.053491,0.993365,-0.101808,50.00,False
38.456651,20.916043,-6.337114,0.047785,0.988656,-0.142396,50.00,False
38.453477,20.920416,-8.903125,0.047150,0.989530,-0.136407,50.00,False
38.451481,20.687887,-11.452227,0.046751,0.990796,-0.127036,50.00,False
38.460767,20.085851,-14.027564,0.048608,0.991227,-0.122911,50.00,False
38.482237,19.907672,-16.523282,0.052902,0.993288,-0.102864,50.00,False
38.556561,19.423281,-19.021291,0.067767,0.994220,-0.083274,50.00,False
38.577424,18.812364,-21.723591,0.071939,0.991915,-0.104542,50.00,False
38.834451,18.481508,-24.586241,0.123345,0.979724,-0.157881,50.00,False
38.862131,17.552120,-27.439613,0.128881,0.969307,-0.209364,50.00,False
38.612269,14.886305,-31.280893,0.078908,0.885221,-0.458428,50.00,False
38.898567,14.186877,-34.715709,0.136168,0.767680,-0.626200,50.00,False
39.183971,11.940253,-37.937136,0.193248,0.631041,-0.751294,50.00,False
39.241272,11.816257,-40.619036,0.204709,0.606242,-0.768482,50.00,False
39.355118,11.600624,-43.344845,0.227478,0.563115,-0.794453,50.00,False
39.667834,10.524962,-46.084236,0.290021,0.488190,-0.823139,50.00,False
39.821883,9.561305,-48.736028,0.320831,0.448331,-0.834306,50.00,False
40.952132,7.498298,-51.215345,0.546881,0.207932,-0.810978,50.00,False
41.072681,7.301072,-53.773817,0.570991,0.168487,-0.803481,50.00,False
41.053850,7.006357,-56.415204,0.567224,0.134132,-0.812567,50.00,False
40.962249,6.755986,-59.100805,0.548904,0.094769,-0.830496,50.00,False
40.918674,6.548708,-61.743550,0.540189,0.053313,-0.839853,50.00,False
41.008259,6.680105,-64.268244,0.558106,0.083073,-0.825601,50.00,False
41.051870,6.738730,-66.828016,0.566828,0.094799,-0.818364,50.00,False
41.134465,6.760332,-69.362917,0.583347,0.099119,-0.806152,50.00,False
41.096589,6.892123,-71.967736,0.575772,0.125477,-0.807925,50.00,False
41.092355,6.919340,-74.562390,0.574925,0.130920,-0.807664,50.00,False
41.595532,7.129438,-76.703705,0.675561,0.172940,-0.716735,50.00,False
41.686999,6.849559,-79.188007,0.693854,0.190707,-0.694404,50.00,False
41.826072,5.947964,-81.631671,0.721669,0.195885,-0.663945,50.00,False
41.819748,6.043754,-84.204774,0.720404,0.215043,-0.659375,50.00,False
41.750973,5.904754,-86.888049,0.706649,0.206246,-0.676838,50.00,False
41.632253,5.847153,-89.620194,0.682905,0.194726,-0.704076,50.00,False
45.821824,5.869861,-89.419124,0.720819,0.199268,-0.663862,200.00,True
45.821824,5.869861,-89.419124,0.720819,0.199268,-0.663862,50.00,False
45.809284,5.894123,-86.842884,0.718311,0.195104,-0.667805,50.00,False
45.782861,6.848883,-84.281606,0.713026,0.190572,-0.674741,50.00,False
45.739334,6.661749,-81.777770,0.704321,0.153146,-0.693165,50.00,False
45.274118,6.495685,-79.614721,0.611278,0.135403,-0.779747,50.00,False
45.096589,6.892123,-77.159651,0.575772,0.125477,-0.807925,50.00,False
45.134465,6.760332,-74.554832,0.583347,0.099119,-0.806152,50.00,False
45.056171,6.728133,-72.018163,0.567689,0.092679,-0.818010,50.00,False
45.008259,6.680105,-69.460159,0.558106,0.083073,-0.825601,50.00,False
44.900540,6.416386,-66.952776,0.536562,0.030330,-0.843315,50.00,False
44.874156,6.401611,-64.373994,0.531285,0.027375,-0.846751,50.00,False
44.961873,6.097761,-61.714628,0.548829,0.055819,-0.834069,50.00,False
45.043337,6.416368,-59.029832,0.565122,0.119540,-0.816301,50.00,False
44.689895,7.370624,-56.601683,0.494433,0.182398,-0.849863,50.00,False
44.013331,8.076410,-54.140560,0.359121,0.319690,-0.876830,50.00,False
44.144812,7.920171,-51.542961,0.385417,0.288442,-0.876501,50.00,False
44.045570,7.953616,-48.978274,0.365568,0.295131,-0.882756,50.00,False
44.045717,8.068480,-46.342176,0.365598,0.318104,-0.874727,50.00,False
43.945794,8.086441,-43.808191,0.345613,0.305886,-0.887122,50.00,False
43.353820,11.302030,-40.944849,0.227218,0.503396,-0.833645,50.00,False
43.220810,12.059108,-38.086055,0.200616,0.591330,-0.781078,50.00,False
42.931779,14.132891,-34.901552,0.142810,0.734539,-0.663369,50.00,False
42.815529,14.685420,-31.594540,0.119560,0.845044,-0.521158,50.00,False
42.564526,16.804970,-27.660366,0.069359,0.964842,-0.253514,50.00,False
42.484953,18.075462,-24.556353,0.053445,0.986949,-0.151903,50.00,False
42.447362,18.404090,-21.867431,0.045927,0.990010,-0.133310,50.00,False
42.385183,19.210213,-19.129424,0.033491,0.993919,-0.104900,50.00,False
42.329413,19.767906,-16.605478,0.022337,0.992607,-0.119303,50.00,False
42.321499,20.012197,-14.016145,0.020754,0.992481,-0.120628,50.00,False
42.331334,20.309077,-11.462363,0.022721,0.991376,-0.129063,50.00,False
42.345989,20.603389,-8.893700,0.025652,0.990579,-0.134522,50.00,False
42.340824,20.672809,-6.323009,0.024619,0.989905,-0.139575,50.00,False
42.327988,20.762188,-3.562016,0.022052,0.994061,-0.106568,50.00,False
42.278770,20.811484,-0.539106,0.012208,0.999701,-0.021177,50.00,False
42.305335,20.881479,2.329940,0.017521,0.999287,0.033440,50.00,False
42.322577,20.879596,4.967162,0.020970,0.998910,0.041693,50.00,False
42.330620,20.808600,7.530782,0.022578,0.999124,0.035226,50.00,False
42.351693,20.766237,10.084276,0.026793,0.999283,0.026733,50.00,False
42.354882,20.665499,12.571753,0.027431,0.999611,0.005037,50.00,False
42.348331,20.656433,15.301407,0.026121,0.999154,0.031776,50.00,False
42.251796,20.506625,18.189897,0.006814,0.995893,0.090283,50.00,False
42.340402,20.371511,21.190104,0.024535,0.984942,0.171133,50.00,False
42.376759,20.169077,24.022460,0.031806,0.975338,0.218412,50.00,False
42.412502,19.412599,26.979296,0.038955,0.956055,0.290588,50.00,False
42.412759,17.966998,30.051780,0.039006,0.921718,0.385893,50.00,False
42.616886,15.613157,33.366261,0.079832,0.844484,0.529598,50.00,False
42.744582,14.324936,36.067394,0.105371,0.828070,0.550633,50.00,False
42.731497,14.272087,38.743625,0.102754,0.817500,0.566688,50.00,False
43.042820,12.983829,41.898872,0.165018,0.715782,0.678546,50.00,False
43.031232,12.533818,44.504523,0.162701,0.714471,0.680484,50.00,False
43.166422,10.632377,47.788299,0.189739,0.542951,0.818048,50.00,False
43.267462,10.308184,50.558198,0.209947,0.478113,0.852837,50.00,False
43.323730,9.740000,53.278557,0.221200,0.425069,0.877717,50.00,False
43.432153,9.752154,55.839811,0.242885,0.427500,0.870776,50.00,False
43.461047,9.343043,58.563660,0.248664,0.367035,0.896355,50.00,False
43.587146,9.275547,61.149981,0.273884,0.353536,0.894427,50.00,False
43.516337,9.186213,63.758621,0.259722,0.357772,0.896964,50.00,False
43.445709,8.759212,66.371307,0.245596,0.359340,0.900309,50.00,False
43.509559,8.749218,68.953350,0.258366,0.357342,0.897527,50.00,False
43.509559,8.697999,71.549308,0.258366,0.357342,0.897527,50.00,False
47.352781,8.674692,71.620193,0.227011,0.342436,0.911704,200.00,True
47.352781,8.674692,71.620193,0.227011,0.342436,0.911704,50.00,False
47.302994,8.824976,68.977194,0.217053,0.372493,0.902295,50.00,False
47.266196,8.975451,66.384223,0.209694,0.375251,0.902893,50.00,False
47.244389,8.909635,63.820040,0.205332,0.362088,0.909248,50.00,False
47.158677,8.930757,61.234159,0.188190,0.366312,0.911263,50.00,False
47.052838,9.487431,58.642075,0.167022,0.374555,0.912037,50.00,False
47.052838,9.487431,56.046117,0.167022,0.374555,0.912037,50.00,False
47.035171,10.080958,53.323002,0.163489,0.432668,0.886606,50.00,False
47.047011,10.340785,50.659758,0.165857,0.458370,0.873149,50.00,False
46.994669,10.326861,48.080684,0.155388,0.455585,0.876525,50.00,False
46.884968,12.166116,44.881648,0.133448,0.640931,0.755909,50.00,False
46.997380,13.143668,41.901857,0.155930,0.717252,0.679143,50.00,False
46.942194,14.062540,38.922697,0.144893,0.784855,0.602502,50.00,False
46.744597,14.252145,36.173838,0.105374,0.813512,0.571922,50.00,False
46.755835,15.422859,33.625578,0.107621,0.806424,0.581462,50.00,False
46.332998,17.441033,30.309663,0.023054,0.898937,0.437470,50.00,False
46.281334,18.827464,27.077703,0.012721,0.950563,0.310270,50.00,False
46.414163,20.061418,24.042374,0.039287,0.974165,0.222395,50.00,False
46.402207,20.226718,21.120789,0.036896,0.986866,0.157270,50.00,False
46.438320,20.271312,18.140533,0.044118,0.995785,0.080410,50.00,False
46.260021,20.445240,15.259979,0.008459,0.999688,0.023491,50.00,False
46.312623,20.478193,12.587942,0.018979,0.999786,0.008275,50.00,False
46.317370,20.601379,10.074054,0.019928,0.999497,0.024689,50.00,False
46.307591,20.692189,7.532240,0.017973,0.999207,0.035517,50.00,False
46.305763,20.718184,4.966565,0.017607,0.998980,0.041574,50.00,False
46.303082,20.719543,2.336210,0.017071,0.999252,0.034694,50.00,False
46.314825,20.716444,-0.675919,0.019419,0.998632,-0.048540,50.00,False
46.330172,20.694299,-3.554863,0.022489,0.994203,-0.105137,50.00,False
46.313999,20.677729,-6.291610,0.019254,0.990889,-0.133295,50.00,False
46.307895,20.565799,-8.877740,0.018033,0.991175,-0.131330,50.00,False
46.300552,20.022628,-11.443495,0.016565,0.991982,-0.125289,50.00,False
46.283933,19.868277,-13.999461,0.013241,0.993009,-0.117291,50.00,False
46.280146,19.578205,-16.590806,0.012484,0.993128,-0.116368,50.00,False
46.272205,18.966673,-19.233358,0.010895,0.992010,-0.125687,50.00,False
46.262354,18.231604,-21.984612,0.008925,0.987599,-0.156747,50.00,False
46.277636,17.763744,-24.638544,0.011981,0.985656,-0.168342,50.00,False
46.171924,17.107753,-27.688237,-0.009161,0.965810,-0.259089,50.00,False
46.875639,13.293749,-32.064005,0.131582,0.777431,-0.615051,50.00,False
46.937319,12.956027,-35.031986,0.143918,0.709886,-0.689456,50.00,False
47.086878,12.544327,-37.975296,0.173830,0.627546,-0.758926,50.00,False
47.123754,11.802598,-41.070607,0.181205,0.479201,-0.858797,50.00,False
47.250569,11.294730,-43.746046,0.206568,0.438454,-0.874693,50.00,False
47.609615,8.730471,-46.600193,0.278377,0.253806,-0.926331,50.00,False
47.590626,8.532968,-49.251391,0.274580,0.214305,-0.937379,50.00,False
47.764824,7.942300,-51.847992,0.309419,0.159183,-0.937508,50.00,False
47.968214,7.536295,-54.336456,0.350097,0.195857,-0.916009,50.00,False
48.164343,7.770306,-56.795184,0.389323,0.242659,-0.888563,50.00,False
48.152664,7.624961,-59.413795,0.386987,0.229400,-0.893094,50.00,False
48.463052,7.192825,-61.954214,0.449065,0.142973,-0.881986,50.00,False
48.791006,5.905582,-64.426345,0.514655,0.017383,-0.857221,50.00,False
43.741597,6.029762,-58.397511,-0.495226,0.042219,0.867738,50.00,False
48.891256,5.960156,-69.554979,0.534706,0.028297,-0.844565,50.00,False
48.896762,6.410241,-72.147309,0.535807,0.029101,-0.843839,50.00,False
48.975886,6.542197,-74.685271,0.551631,0.055492,-0.832240,50.00,False
49.035717,6.738080,-77.223062,0.563598,0.094668,-0.820607,50.00,False
49.157872,6.406575,-79.717226,0.588029,0.117581,-0.800248,50.00,False
49.107539,6.532082,-82.329410,0.577962,0.142683,-0.803493,50.00,False
49.763112,6.537754,-84.359447,0.709077,0.143817,-0.690309,50.00,False
49.779671,5.794184,-86.901787,0.712389,0.175116,-0.679586,50.00,False
49.785311,5.786556,-89.493783,0.713517,0.173590,-0.678793,50.00,False
53.754530,6.586530,-89.549660,0.707360,0.153572,-0.689969,200.00,True
53.754530,6.586530,-89.549660,0.707360,0.153572,-0.689969,50.00,False
